player,position,team,season,age,plusMinus,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit
Jordan Eberle,F,EDM,2016-17,26,3,Standard (1-way),6000000,R,4,11,0,0,81,0.10999999999999999,0.030000000000000027,0.22000000000000003,-0.010000000000000009,211,26,37,18,49,9,9,3,0,135,18,81375,68221,78,10037,205,154,0,33,20,14,0,3,25,24,0,1,38,35,0,1,44,35,0,8,18,9,0,5,7,2,0,3,9,9,0,0,10,9,0,0,37,34,0,0,30,18,0,10,24,24,0,0,73000000,0.0822
Kyle Okposo,F,BUF,2016-17,28,-7,Standard (1-way),6000000,R,7,16,0,0,65,0.12000000000000005,0,-0.039999999999999994,0.020000000000000018,133,29,31,8,-67,-1,-1,-6,0,175,31,73983,58592,428,11763,156,101,0,37,19,11,0,5,53,53,0,0,26,25,0,0,36,25,0,10,22,9,0,8,7,2,0,4,54,26,0,23,45,28,1,0,25,24,0,0,26,8,0,15,-4,0,0,0,73000000,0.0822
Brandon Saad,F,CBJ,2016-17,23,23,Standard (1-way),6000000,L,1,2,0,0,82,0.09000000000000008,0.06000000000000005,0.06000000000000001,-0.020000000000000018,189,29,17,10,152,21,14,6,-1,58,6,83786,69460,2352,7655,210,173,2,18,24,20,0,1,24,22,1,0,43,37,0,1,29,25,0,4,26,20,0,2,7,4,0,1,4,3,1,0,5,3,1,0,26,24,0,1,29,23,0,2,12,18,0,-4,73000000,0.0822
Joe Pavelski,F,S.J,2016-17,31,11,Standard (1-way),6000000,R,8,16,1,0,80,0.10999999999999999,0.010000000000000009,0.04000000000000001,-0.030000000000000027,256,43,31,19,57,13,9,1,1,165,22,91769,70526,1367,14641,231,159,2,51,29,16,1,7,130,121,0,5,33,27,2,2,84,67,1,11,27,10,1,8,13,1,1,6,440,310,14,76,399,298,40,20,71,62,1,0,39,21,0,11,8,4,4,-2,73000000,0.0822
Taylor Hall,F,N.J,2016-17,24,-9,Standard (1-way),6000000,L,7,8,0,0,72,0.14999999999999997,0.08000000000000002,0.060000000000000005,-0.020000000000000018,201,17,16,6,55,3,6,2,0,145,21,83448,67165,1037,10864,238,172,2,45,20,8,0,7,59,53,0,1,43,40,0,1,44,37,0,5,22,14,0,3,10,4,0,3,8,6,0,2,10,4,2,1,31,28,0,2,33,22,0,8,18,20,-2,0,73000000,0.0822
Logan Couture,F,S.J,2016-17,27,11,Standard (1-way),6000000,L,12,4,0,1,72,0.050000000000000044,-0.030000000000000027,-0.020000000000000004,0.020000000000000018,137,28,16,3,4,15,5,-2,-8,154,19,76065,55180,4665,11701,172,109,4,43,25,12,0,8,56,52,2,2,37,27,6,3,75,55,1,14,20,9,0,7,9,3,0,3,291,266,17,1,451,398,3,31,65,46,4,9,26,17,1,2,8,2,0,2,73000000,0.0822
Loui Eriksson,F,VAN,2016-17,30,-9,Standard (1-way),6000000,L,5,2,0,1,65,0.040000000000000036,0.030000000000000027,0.03,-0.06000000000000005,-10,-6,8,-2,-26,-5,10,0,-8,67,8,72825,55996,5511,9204,132,93,3,29,11,6,0,5,11,10,0,0,37,31,4,1,16,10,1,3,15,6,0,6,4,1,0,3,0,0,0,0,1,0,0,1,26,23,0,3,13,9,1,2,16,14,0,0,73000000,0.0822
Filip Forsberg,F,NSH,2016-17,21,-4,Standard (1-way),6000000,R,4,6,3,0,82,0.07000000000000006,0.050000000000000044,-0.020000000000000004,-0.010000000000000009,138,10,13,-7,76,5,-6,-3,-7,148,16,91109,67351,6935,11686,234,161,5,50,31,21,3,3,97,90,4,3,76,51,14,7,62,41,2,16,23,8,1,6,5,0,1,2,5,5,0,0,13,11,0,0,26,15,0,6,27,20,0,4,16,12,-2,2,73000000,0.0822
Milan Lucic,F,EDM,2016-17,28,-3,Standard (1-way),6000000,L,14,14,0,0,81,0.10999999999999999,0.020000000000000018,-0.27,-0.010000000000000009,235,35,28,27,56,7,2,7,0,176,33,83345,67581,42,12456,173,119,0,47,23,10,0,12,197,182,0,13,26,24,0,2,48,39,0,6,26,10,0,15,13,3,0,9,3,3,0,0,3,2,0,1,20,19,0,0,26,12,0,13,-8,-3,0,-7,73000000,0.0822
Ryan Nugent-Hopkins,F,EDM,2016-17,23,-10,Standard (1-way),6000000,L,5,9,0,0,81,-0.010000000000000009,-0.010000000000000009,0.03,0.04999999999999993,26,-9,-11,-1,16,-5,1,0,-15,124,14,85889,65443,7750,8655,197,144,12,26,18,10,0,5,46,41,2,2,48,39,5,2,30,22,3,3,25,13,1,6,10,3,0,5,551,438,35,63,701,534,62,64,35,26,0,5,25,17,0,5,-4,-4,2,0,73000000,0.0822
Patrick Sharp,F,DAL,2016-17,34,-22,Standard (1-way),5900000,R,1,0,1,0,48,0.08000000000000007,0.010000000000000009,0.030000000000000013,0.050000000000000044,113,-18,-11,-8,41,-15,-9,-6,-1,76,2,45917,37641,728,5661,146,113,2,23,8,4,1,0,24,24,0,0,16,15,1,0,21,15,0,2,10,4,0,0,3,0,0,0,29,16,1,12,32,20,1,1,24,21,0,2,10,10,0,0,-5,-1,0,-4,73000000,0.0808
Aleksander Barkov,F,FLA,2016-17,20,13,Standard (1-way),5900000,L,3,11,0,0,60,0.09999999999999998,0.050000000000000044,-0.009999999999999981,0.040000000000000036,217,27,-3,0,69,11,-6,-2,-5,151,15,69693,51837,4186,9636,141,94,1,31,21,15,0,3,39,29,4,3,49,37,7,1,29,20,6,2,9,4,0,4,4,1,0,2,462,327,26,61,540,406,63,32,29,21,0,3,30,16,0,8,22,24,0,-4,73000000,0.0808
Dustin Brown,F,L.A,2016-17,31,-4,Standard (1-way),5875000,R,4,2,1,0,80,-0.030000000000000027,-0.010000000000000009,-0.06,-0.09000000000000008,72,-3,6,2,78,-2,16,6,-10,75,13,76801,61805,5972,7005,175,149,3,17,14,8,1,4,190,170,14,4,25,18,7,0,27,21,2,3,16,9,1,4,7,2,1,3,2,2,0,0,3,2,1,0,31,23,0,7,22,19,0,2,26,22,4,0,73000000,0.0805
Brandon Dubinsky,F,CBJ,2016-17,30,16,Standard (1-way),5850000,L,1,3,1,0,80,-0.040000000000000036,-0.010000000000000009,-0.04000000000000001,-0.010000000000000009,-70,6,-12,-3,-4,10,-4,2,-11,50,5,85898,66855,7714,6782,115,88,7,11,12,9,1,1,248,236,2,4,38,32,4,0,32,26,2,3,12,9,1,2,3,2,0,1,770,609,73,37,718,562,15,75,60,39,0,7,29,20,0,3,-6,-6,0,0,73000000,0.0801
Alexander Steen,F,STL,2016-17,32,-2,Standard (1-way),5800000,L,3,15,0,0,76,-0.010000000000000009,-0.030000000000000027,-0.09999999999999999,-0.010000000000000009,-14,5,-8,-9,-31,4,-6,-3,-16,148,21,88034,63208,7703,12678,117,78,0,30,16,9,0,3,33,27,3,1,27,19,3,3,18,11,1,6,14,7,0,2,5,0,0,1,101,78,7,3,146,110,4,12,69,46,2,9,35,18,0,12,8,8,2,-4,73000000,0.0795
Ryan Callahan,F,T.B,2016-17,31,-4,Standard (1-way),5800000,R,0,0,0,0,18,-0.13,-0.03999999999999998,0.020000000000000004,-0.48000000000000004,-54,-7,-5,-1,-20,-4,-3,1,-2,-2,1,15274,12459,1943,253,22,20,1,0,2,2,0,0,48,45,3,0,7,4,2,0,10,6,3,0,2,1,1,0,1,1,0,0,5,2,1,2,4,1,0,1,13,8,0,2,2,2,0,0,4,2,0,2,73000000,0.0795
Brent Burns,D,S.J,2016-17,31,19,Standard (1-way),5760000,R,8,20,0,1,81,0.09000000000000008,0.040000000000000036,0.07,-0.06000000000000005,240,41,13,2,98,25,1,0,-9,180,24,120811,91057,8343,16021,316,217,2,73,29,19,0,5,68,62,3,1,53,44,5,2,152,118,11,15,9,4,0,3,4,1,0,2,0,0,0,0,0,0,0,0,139,112,1,14,47,26,1,15,-16,-16,0,2,73000000,0.0789
Matt Niskanen,D,WSH,2016-17,29,20,Standard (1-way),5750000,R,2,9,0,1,77,0.020000000000000018,0.040000000000000036,0.01999999999999999,-0.010000000000000009,88,18,-31,-9,110,20,-20,-4,-18,88,17,102459,78761,11409,8137,152,127,2,18,5,4,0,1,146,122,15,2,35,24,3,6,66,57,6,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,93,69,3,15,34,22,1,8,-20,-20,-2,0,73000000,0.0788
Dougie Hamilton,D,CGY,2016-17,23,12,Standard (1-way),5750000,R,2,12,0,1,81,0.09999999999999998,0.08000000000000007,0.04999999999999999,0.010000000000000009,251,30,31,17,174,14,24,9,-4,126,23,95665,76790,3847,10539,222,171,3,37,13,10,0,2,68,60,4,4,17,13,2,2,52,46,0,6,6,2,0,3,4,1,0,2,0,0,0,0,0,0,0,0,94,82,1,5,37,23,1,12,-54,-38,-4,-6,73000000,0.0788
Tyler Seguin,F,DAL,2016-17,24,-15,Standard (1-way),5750000,R,11,18,0,0,82,0.12,0.010000000000000009,-0.16,0.040000000000000036,277,24,5,9,37,-1,-24,-2,0,200,29,90826,71758,150,14263,302,197,0,81,26,14,0,10,60,58,0,0,37,35,0,0,39,31,0,7,25,10,0,11,14,3,0,9,401,358,0,27,385,343,4,2,26,24,0,0,46,23,0,16,6,4,0,0,73000000,0.0788
Travis Zajac,F,N.J,2016-17,31,-8,Standard (1-way),5750000,R,6,6,1,1,80,0.04999999999999999,0.040000000000000036,0.03,0.040000000000000036,12,-3,-18,-7,14,6,-3,-1,-16,156,21,94654,68182,10115,11732,126,85,4,29,14,6,1,6,81,72,2,4,44,33,9,0,25,18,2,5,11,2,0,6,6,1,0,4,884,622,79,129,733,525,81,75,26,19,0,4,31,23,1,6,-8,-2,0,-9,73000000,0.0788
Andrei Markov,D,MTL,2016-17,37,18,35+ (1-way),5750000,L,1,12,0,1,62,0.040000000000000036,0.020000000000000018,-0.009999999999999995,0.039999999999999925,79,22,11,4,58,17,10,5,-8,85,15,81230,62972,5723,9329,98,78,0,17,6,5,0,1,39,35,1,1,28,19,4,2,69,57,6,4,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,73,57,1,7,30,17,1,11,2,-2,-2,4,73000000,0.0788
Alexander Radulov,F,MTL,2016-17,29,10,Standard (1-way),5750000,L,6,11,0,0,76,0.09999999999999998,0.020000000000000018,-0.23,0.020000000000000018,180,37,27,14,63,17,7,3,0,109,19,83405,68019,20,12385,148,121,0,18,18,8,0,6,76,66,0,7,42,38,0,2,52,48,0,3,20,8,0,5,9,1,0,4,6,5,0,1,6,5,0,0,41,38,0,0,36,23,0,7,-12,-14,0,-4,73000000,0.0788
Jeff Skinner,F,CAR,2016-17,24,-3,Standard (1-way),5725000,L,7,8,0,0,79,0.050000000000000044,0,-0.33,-0.020000000000000018,178,14,26,12,32,5,12,6,0,135,12,84081,70393,46,10197,281,215,0,51,37,28,0,6,33,31,0,1,65,56,0,8,65,51,0,9,37,21,0,9,14,7,0,5,10,8,0,2,17,13,0,0,28,25,0,0,26,15,0,8,40,34,0,-2,73000000,0.0784
Hampus Lindholm,D,ANA,2016-17,22,13,Standard (1-way),5713415,L,1,4,0,0,66,0.040000000000000036,0.06000000000000005,0.030000000000000013,-0.010000000000000009,96,12,11,-4,120,15,15,1,-5,82,7,88900,68876,9261,7055,94,65,2,23,6,4,0,1,98,80,12,1,18,16,0,0,63,50,5,4,2,2,0,0,1,1,0,0,2,1,0,1,0,0,0,0,94,70,1,13,14,9,0,4,-12,-16,0,6,73000000,0.0783
Marc Staal,D,NYR,2016-17,29,9,Standard (1-way),5700000,L,0,0,0,1,71,-0.08000000000000002,-0.020000000000000018,0.05000000000000002,-0.10999999999999999,-153,-11,-21,-7,-63,1,-11,-2,-16,1,1,81613,71588,7835,204,68,65,2,0,3,3,0,0,88,81,6,0,22,18,2,0,46,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,94,80,0,1,6,5,1,0,-12,-14,-2,4,73000000,0.0781
Jason Pominville,F,MIN,2016-17,33,2,Standard (1-way),5600000,R,0,7,0,0,78,0.06000000000000005,0.06000000000000005,0,-0.020000000000000018,115,10,27,12,96,2,19,9,-3,58,9,66579,56120,4125,5140,176,160,3,10,13,12,0,0,44,40,2,2,22,18,2,2,13,12,1,0,14,13,0,0,5,4,0,0,39,32,0,6,39,34,3,2,38,31,1,4,34,25,0,7,16,16,0,2,73000000,0.0767
Blake Wheeler,F,WPG,2016-17,29,6,Standard (1-way),5600000,R,5,16,2,1,82,0.11999999999999994,0.08000000000000007,0.07,0.010000000000000009,245,19,23,6,107,1,9,-1,-11,164,20,99099,72712,6432,13074,259,183,7,48,26,15,2,5,100,96,0,3,39,30,5,2,44,29,3,6,25,11,3,4,12,5,1,3,43,38,1,2,51,39,0,5,51,36,1,6,48,22,1,13,-6,2,0,-2,73000000,0.0767
Gabriel Landeskog,F,COL,2016-17,23,-25,Standard (1-way),5571429,L,5,1,1,0,71,0.07000000000000006,0.030000000000000027,0.05000000000000002,0.050000000000000044,26,-33,-28,-23,-32,-18,-14,-5,-19,88,11,80080,59038,7058,9331,166,107,10,21,18,9,1,5,142,136,2,1,63,44,13,4,36,27,4,5,16,1,1,3,4,0,0,2,61,41,1,13,62,45,8,6,40,29,0,8,15,14,0,1,0,-8,0,6,73000000,0.0763
Duncan Keith,D,CHI,2016-17,32,22,Standard (1-way),5538462,L,2,14,0,0,80,0.010000000000000009,-0.010000000000000009,-0.020000000000000004,0.040000000000000036,18,20,-13,9,-24,14,-18,0,-27,184,20,122960,91239,11114,14178,183,125,1,42,6,4,0,1,24,21,3,0,32,22,3,5,73,57,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,77,4,15,47,21,0,11,-14,-10,0,-2,73000000,0.0759
John Tavares,F,NYI,2016-17,25,4,Standard (1-way),5500000,L,7,11,1,1,77,0.13999999999999996,0.07,0.04999999999999999,-0.010000000000000009,224,23,44,10,76,7,17,-2,-4,166,17,94335,72400,4097,12802,260,162,9,60,28,15,1,6,42,38,2,0,63,47,7,4,81,65,2,12,42,20,3,8,13,3,1,4,824,560,49,152,804,589,81,52,20,17,0,3,38,21,1,9,22,22,4,-2,73000000,0.0753
Jeff Petry,D,MTL,2016-17,28,3,Standard (1-way),5500000,R,2,5,0,0,80,0.040000000000000036,0.030000000000000027,0.03,0.040000000000000036,62,8,32,11,74,4,26,8,-11,70,13,106152,86338,8349,8146,172,139,1,21,8,6,0,2,171,147,19,2,19,15,1,2,102,85,9,2,5,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,145,116,2,18,20,14,0,4,-8,-4,-2,0,73000000,0.0753
Dan Girardi,D,NYR,2016-17,32,8,Standard (1-way),5500000,R,0,0,1,1,62,-0.12000000000000005,-0.04999999999999999,-0.05000000000000002,0.07999999999999996,-155,-6,6,3,-73,-5,11,3,-9,1,0,70938,60583,7631,235,55,51,1,0,4,1,1,0,105,100,4,0,10,8,2,0,45,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,134,0,2,11,9,1,0,0,-2,0,0,73000000,0.0753
Nick Leddy,D,NYI,2016-17,25,-3,Standard (1-way),5500000,L,3,12,0,0,81,0.07,0,-0.06,0.010000000000000009,30,17,15,17,-96,0,-7,1,-6,171,21,110410,88827,3599,13402,137,98,0,30,11,7,0,2,77,59,9,5,26,21,0,3,48,38,2,6,4,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,109,93,1,9,35,17,0,10,2,0,0,0,73000000,0.0753
Andrej Sekera,D,EDM,2016-17,30,14,Standard (1-way),5500000,L,1,10,1,0,79,0,-0.010000000000000009,0.009999999999999995,-0.020000000000000018,82,19,13,6,26,13,12,4,-12,145,18,101649,79208,8593,9946,128,79,7,34,8,6,1,1,54,45,5,1,35,27,4,2,94,84,2,6,5,2,0,3,2,1,0,1,0,0,0,0,0,0,0,0,164,126,2,27,27,15,0,10,-8,-10,0,0,73000000,0.0753
Andrew Ladd,F,NYI,2016-17,30,-14,Standard (1-way),5500000,L,3,2,1,0,78,0.03999999999999998,-0.010000000000000009,0.01999999999999999,-0.020000000000000018,14,-13,9,-8,-40,-12,2,-6,-7,87,4,75702,60745,3774,8827,142,118,2,17,23,15,1,3,112,101,4,5,37,31,5,1,43,34,1,6,20,14,0,4,7,3,0,3,4,3,0,1,6,3,2,1,54,47,0,5,8,5,0,1,-24,-18,0,-8,73000000,0.0753
Tyson Barrie,D,COL,2016-17,24,-34,Standard (1-way),5500000,R,1,9,0,0,74,0.09000000000000002,0.010000000000000009,0.020000000000000018,-0.030000000000000027,47,-22,4,-6,-108,-28,-7,-5,-2,116,12,103486,83942,1969,12468,182,125,2,35,7,6,0,1,32,30,0,2,22,15,0,3,51,41,3,3,10,4,0,3,1,0,0,1,0,0,0,0,0,0,0,0,75,67,1,1,31,19,0,7,0,0,2,-2,73000000,0.0753
Tyler Myers,D,WPG,2016-17,26,5,Standard (1-way),5500000,R,0,0,0,1,11,-0.06,0.06,-0.03,0,-26,4,-5,1,0,5,-1,2,-1,9,1,14657,11220,1686,1092,16,14,0,2,2,2,0,0,12,8,4,0,6,6,0,0,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,1,8,3,2,1,0,-4,-4,-2,0,73000000,0.0753
Brooks Orpik,D,WSH,2016-17,35,32,Standard (1-way),5500000,L,0,0,0,0,78,-0.06000000000000005,0,0.03,-0.39,-34,9,-25,-5,64,23,-6,2,-19,-1,0,83331,70601,10754,93,91,87,3,0,0,0,0,0,181,155,18,0,12,5,6,0,36,28,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,110,0,1,13,13,0,0,-22,-24,-2,2,73000000,0.0753
Oliver Ekman-Larsson,D,ARI,2016-17,24,-25,Standard (1-way),5500000,L,8,11,0,0,77,0.06,0,0.010000000000000009,0.12,-70,-11,-22,-5,-151,-10,-26,-6,-12,175,19,113647,85876,6915,15628,140,90,1,32,12,3,0,3,110,93,6,3,16,11,1,2,46,33,0,10,16,2,0,6,8,0,0,3,0,0,0,0,0,0,0,0,85,65,1,10,26,14,0,11,4,-6,2,-2,73000000,0.0753
Nick Foligno,F,CBJ,2016-17,28,-4,Standard (1-way),5500000,L,11,11,0,0,79,0.09000000000000008,0.010000000000000009,-0.010000000000000009,0.020000000000000018,175,26,21,6,35,1,-10,-7,-3,163,31,87336,68542,2663,12052,185,132,1,38,26,13,0,11,157,148,1,4,44,40,2,1,35,24,1,3,28,10,0,15,8,1,0,7,41,20,10,6,48,29,0,11,50,44,1,1,25,15,0,10,26,32,0,-4,73000000,0.0753
Alex Goligoski,D,ARI,2016-17,30,-9,Standard (1-way),5475000,L,1,7,1,1,80,0,0.010000000000000009,0.020000000000000004,-0.020000000000000018,-197,-27,-46,-17,-134,-8,-25,-2,-27,83,9,111553,86117,11147,9738,110,92,2,13,6,4,1,1,136,118,12,1,15,10,2,1,55,42,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,95,2,29,30,18,1,5,-8,-10,-4,6,73000000,0.075
Rasmus Ristolainen,D,BUF,2016-17,21,-9,Standard (1-way),5400000,R,1,24,0,1,79,-0.03999999999999998,-0.04999999999999999,0,0,-207,-1,-2,-11,-192,-10,-1,-9,-27,195,36,125458,92581,13274,14229,186,116,9,43,6,4,0,0,195,171,10,8,25,22,1,2,59,45,5,6,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,161,124,3,21,39,12,1,22,-9,-11,-2,-4,73000000,0.074
Seth Jones,D,CBJ,2016-17,21,6,Standard (1-way),5400000,R,1,7,0,0,75,0.020000000000000018,0.040000000000000036,0,-0.030000000000000027,57,-4,-8,-9,102,4,-1,-3,-13,61,9,105315,83322,9003,7233,152,116,3,19,12,8,0,1,61,44,7,2,32,24,4,0,44,37,2,2,6,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,118,87,0,15,30,16,0,5,-4,0,-4,2,73000000,0.074
Jay Bouwmeester,D,STL,2016-17,32,6,Standard (1-way),5400000,L,0,1,0,0,81,-0.12000000000000005,-0.030000000000000027,-0.06000000000000001,0.13,-262,-17,-2,-2,-56,4,17,9,-19,7,1,108889,90813,13166,773,106,100,1,1,1,1,0,0,67,62,4,0,11,8,2,0,37,29,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,82,0,12,14,13,0,1,-22,-20,-2,0,73000000,0.074
Jaden Schwartz,F,STL,2016-17,24,14,Standard (1-way),5350000,L,4,6,0,0,78,0.10000000000000003,0.050000000000000044,0.07,0.040000000000000036,213,30,26,11,93,19,14,5,-4,163,17,88482,67960,4864,12005,179,128,9,34,19,13,0,2,71,65,0,3,59,51,3,1,29,25,1,3,24,11,1,5,9,4,0,2,67,38,4,10,73,38,15,5,43,32,1,6,36,21,0,6,0,2,0,-2,73000000,0.0733
Jarome Iginla,F,L.A,2016-17,39,-30,35+ (1-way),5333333,R,7,4,0,0,79,0.08000000000000007,0,-0.27,-0.040000000000000036,90,-12,-3,-2,-64,-17,-15,-3,0,108,11,72057,58627,18,9921,154,93,0,41,14,7,0,4,114,104,0,8,24,22,0,1,26,21,0,5,19,8,0,6,8,3,0,2,16,14,0,2,14,11,0,0,21,19,0,0,13,9,0,3,-10,-10,0,-2,73000000,0.0731
Jeff Carter,F,L.A,2016-17,31,2,Standard (1-way),5272727,R,10,12,1,0,82,0.05999999999999994,0,0.03,0.06000000000000005,241,17,16,3,103,7,14,4,-7,192,25,88717,64300,6919,13635,250,169,12,46,32,15,1,9,86,83,0,2,24,17,4,0,46,30,2,9,25,11,1,9,14,6,0,6,735,583,50,66,680,513,61,62,37,29,0,6,34,19,0,11,-16,-10,0,-2,73000000,0.0722
Jamie Benn,F,DAL,2016-17,26,-9,Standard (1-way),5250000,L,12,14,1,0,77,0.050000000000000044,-0.020000000000000018,0.010000000000000009,0.06000000000000005,139,1,-36,-6,2,-2,-34,-3,-22,182,27,89507,65559,6453,13207,201,125,8,54,26,11,1,12,89,79,0,7,55,45,4,2,55,46,2,6,22,9,1,10,7,1,0,6,212,119,17,59,200,101,44,29,47,36,1,7,43,22,0,11,-8,2,9,-21,73000000,0.0719
Dennis Wideman,D,CGY,2016-17,33,-6,Standard (1-way),5250000,R,2,3,0,0,57,-0.040000000000000036,-0.010000000000000009,0.020000000000000018,-0.030000000000000027,-67,-13,-16,-9,-29,-9,-9,-7,-10,38,6,69185,56424,7018,3388,87,65,0,19,5,3,0,2,61,51,6,2,21,17,4,0,49,40,3,4,4,1,0,3,3,1,0,2,0,0,0,0,0,0,0,0,74,55,0,11,13,7,0,3,-8,-4,-2,-2,73000000,0.0719
Frans Nielsen,F,DET,2016-17,32,-19,Standard (1-way),5250000,L,4,11,2,0,79,0.030000000000000027,0.020000000000000018,0.030000000000000013,0.06000000000000005,5,-19,-3,-11,5,-10,4,-3,-14,124,14,81281,59022,8418,10940,162,119,7,26,17,11,2,4,64,55,6,0,29,19,6,2,26,15,0,10,20,10,2,7,7,4,0,3,653,465,66,83,561,402,48,78,54,36,2,11,24,12,0,11,10,4,4,4,73000000,0.0719
Mark Streit,D,PIT,2016-17,38,-12,35+ (1-way),5250000,L,1,13,0,0,68,0.050000000000000044,0.020000000000000018,0.01999999999999999,-0.010000000000000009,160,6,18,7,52,-9,3,1,-2,107,14,76386,63004,2210,8451,114,77,1,23,6,3,0,1,38,35,2,0,16,11,1,3,39,35,0,4,6,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,92,84,3,1,21,9,0,9,-14,-12,0,-4,73000000,0.0719
Evander Kane,F,BUF,2016-17,24,-17,Standard (1-way),5250000,L,3,5,0,0,70,0.020000000000000018,0.010000000000000009,0,0,-27,-13,-18,-13,-17,-14,-7,-5,-9,84,15,80648,65030,5335,7160,260,214,5,31,28,23,0,3,109,104,1,0,34,27,4,0,33,27,2,4,16,12,2,1,6,5,0,0,55,33,4,13,67,39,14,4,29,21,0,4,15,9,0,5,-26,-22,0,-4,73000000,0.0719
Torey Krug,D,BOS,2016-17,25,-10,Standard (1-way),5250000,L,6,19,0,0,81,0.13,0.039999999999999925,0.12,0,462,25,39,8,195,-6,-3,-5,-4,219,30,104906,82461,1720,14683,208,134,2,51,8,2,0,5,59,56,1,2,22,17,0,1,60,47,0,10,8,1,0,6,2,0,0,2,0,0,0,0,1,1,0,0,82,65,4,2,43,18,0,16,20,18,0,-2,73000000,0.0719
Jared Spurgeon,D,MIN,2016-17,26,33,Standard (1-way),5187500,R,1,5,0,1,76,0.020000000000000018,0.030000000000000027,-0.03,-0.020000000000000018,78,34,46,24,81,25,33,13,-16,126,17,109591,86002,9176,9948,144,104,0,32,10,6,0,1,49,41,6,1,23,19,4,0,22,17,4,0,7,5,0,1,3,1,0,1,0,0,0,0,0,0,0,0,140,103,6,21,28,20,1,4,2,0,2,-2,73000000,0.0711
Mike Hoffman,F,OTT,2016-17,26,17,Standard (1-way),5187500,L,14,13,0,0,74,0.13999999999999996,0.020000000000000018,-0.13,0.010000000000000009,215,49,23,21,15,23,-4,3,0,164,24,78113,61250,43,13154,224,123,0,70,26,13,0,10,41,35,0,3,45,38,0,3,54,43,0,10,16,8,0,6,6,1,0,4,12,8,0,2,9,6,0,0,21,20,0,0,35,19,0,12,-25,-25,0,-2,73000000,0.0711
Zach Bogosian,D,BUF,2016-17,25,-17,Standard (1-way),5142857,R,0,1,0,0,56,-0.019999999999999962,0.019999999999999962,0.03,-0.06999999999999995,-107,-22,-8,-9,-21,-18,-4,-6,-6,6,1,67493,60042,5644,352,73,65,1,2,2,1,0,0,59,58,1,0,11,10,0,0,31,26,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,84,1,5,9,8,0,1,-14,-16,0,2,73000000,0.0705
